DateTime,AddedIPs,RemovedIPs
1588367521,6,58
1588368122,15,4
1588368721,18,0
1588369922,55,30
1588370521,2,0
1588371721,35,38
1588372322,51,42
1588373522,27,62
1588374121,38,13
1588374722,20,7
1588375922,54,25
1588376522,32,0
1588377721,4,18
1588378921,12,57
1588380121,16,0
1588380721,4,13
1588381322,48,10
1588381922,23,52
1588383121,13,10
1588384321,6,5
1588384921,16,7
1588385522,12,0
1588386122,65,0
1588387322,14,9
1588387921,21,14
1588388521,30,90
1588389721,18,12
1588390321,34,0
1588390922,16,0
1588392122,65,73
1588392721,29,83
1588393921,10,0
1588394521,36,0
1588395122,14,16
1588395721,30,0
1588396321,7,12
1588396921,26,12
1588398121,25,3
1588399321,42,0
1588400521,54,9
1588401722,18,37
1588402922,19,7
1588403521,13,30
1588404121,62,0
1588405322,4,31
1588405921,12,15
1588407122,4,46
1588408321,12,18
1588408921,26,7
1588409522,18,0
1588410721,16,5
1588411321,17,0
1588412522,8,22
1588413721,31,1
1588414921,19,80
1588415521,22,47
1588416121,18,2
1588416722,42,0
1588417321,21,0
1588418521,23,17
1588419121,9,16
1588420321,37,9
1588420922,17,0
1588421521,21,42
1588422121,7,0
1588423321,23,62
1588425121,25,48
1588425721,53,0
1588426922,19,22
1588427521,11,54
1588428122,10,17
1588428721,13,17
1588429321,17,64
1588430521,71,0
1588431122,1,38
1588432322,0,45
1588432922,13,36
1588434722,46,20
1588435322,12,0
1588435922,58,13
1588436521,34,0
1588437122,24,136
1588437721,58,15
1588438922,13,0
1588440121,31,24
1588440721,19,14
1588441921,17,19
1588442521,11,0
1588443122,18,9
1588444321,54,48
1588444922,22,0
1588445522,8,39
1588446121,28,0
1588446721,10,3
1588447321,27,0
1588447921,16,11
1588448521,36,25
1588449721,19,13
1588450922,21,2
1588452121,38,18
1588452721,51,41
1588453922,16,15
1588454522,39,38
1588455121,26,30
1588456321,10,0
1588456921,6,22
1588457522,47,0
1588458121,58,57
1588459321,20,13
1588459921,29,6
1588461121,6,41
1588461722,5,0
1588462321,68,8
1588463521,10,12
1588464121,15,15
1588465321,12,0
1588466521,53,8
1588467121,70,10
1588467721,13,23
1588468921,9,0
1588470122,30,26
1588471321,40,61
1588472522,15,24
1588473722,49,0
1588474321,49,61
1588474922,26,0
1588476122,26,50
1588477321,15,24
1588478521,48,10
1588479121,17,26
1588480321,39,13
1588480921,16,58
1588482121,21,43
1588483322,14,21
1588484521,19,32
1588485721,11,32
1588486321,44,0
1588486921,9,0
1588488121,32,36
1588489322,2,15
1588490521,12,10
1588491721,24,5
1588492921,10,62
1588494122,26,31
1588495322,45,0
1588495921,3,18
1588496521,8,60
1588497122,30,0
1588497721,10,14
1588498921,10,21
1588500122,50,36
1588501322,71,24
1588502521,31,0
1588503721,11,67
1588504321,22,51
1588504921,24,30
1588506122,10,23
1588507321,11,16
1588508521,13,81
1588509122,13,16
1588509721,13,0
1588510921,24,37
1588512122,15,0
1588513321,39,2
1588514521,1,45
1588515122,48,51
1588515721,16,0
1588516921,57,22
1588517521,18,42
1588518121,14,42
1588519321,31,0
1588519922,12,17
1588520522,72,76
1588521721,16,20
1588522921,40,33
1588524122,18,4
1588525321,39,16
1588526521,27,48
1588527121,31,43
1588527721,15,24
1588528321,13,0
1588528921,27,9
1588530121,37,70
1588530721,8,0
1588531321,11,0
1588532522,9,29
1588533722,10,59
1588534322,33,51
1588534921,2,13
1588536121,27,15
1588536722,35,39
1588537922,47,40
1588538521,55,0
1588539121,2,13
1588539722,33,26
1588540321,6,27
1588540922,44,20
1588542122,4,117
1588542721,44,0
1588543322,13,34
1588544522,29,2
1588545721,47,15
1588546321,5,13
1588546921,14,7
1588548121,54,13
1588548721,1,0
1588549921,18,28
1588550521,41,0
1588551122,34,74
1588552322,42,0
1588553521,31,43
1588554121,19,0
1588554721,26,23
1588555321,34,61
1588556521,12,19
1588557721,28,0
1588558922,6,52
1588560121,67,0
1588561321,21,24
1588562521,39,17
1588563722,21,57
1588564921,6,0
1588565522,0,10
1588566721,7,7
1588567322,25,0
1588568522,45,35
1588569721,17,0
1588570921,23,57
1588572121,16,16
1588572722,13,50
1588573921,39,0
1588574522,10,0
1588575121,11,50
1588576921,2,0
1588577521,47,17
1588578721,11,16
1588579322,29,0
1588579921,2,1
1588581122,23,12
1588581722,7,0
1588582921,20,78
1588583521,7,0
1588584122,5,15
1588585321,6,54
1588586521,47,17
1588587721,25,108
1588588922,34,0
1588589521,11,51
1588590721,26,85
1588591321,22,11
1588591921,4,0
1588592521,11,0
1588593121,1,0
1588594321,11,19
1588594921,10,16
1588596121,9,56
1588596722,37,11
1588597322,39,0
1588597921,8,37
1588599121,19,0
1588599721,58,0
1588600921,9,25
1588601522,23,61
1588602121,21,0
1588602721,22,16
1588603321,15,0
1588603922,40,24
1588604521,17,0
1588605722,28,55
1588606321,24,0
1588606921,28,40
1588608121,25,0
1588609322,35,31
1588609921,8,50
1588610521,12,0
1588611721,6,36
1588612922,26,18
1588614121,59,0
1588615321,67,26
1588615921,30,72
1588617121,23,63
1588618321,7,67
1588618921,24,0
1588619522,4,22
1588620122,22,0
1588620721,28,18
1588621922,15,22
1588622522,10,45
1588623722,31,56
1588624921,17,24
1588626122,40,29
1588626722,80,17
1588627321,64,0
1588628521,26,92
1588629122,26,0
1588629722,74,12
1588630921,61,33
1588632121,36,29
1588633322,14,18
1588634522,22,13
1588635722,49,7
1588636922,14,47
1588637521,35,0
1588638121,41,17
1588639321,41,13
1588640521,23,17
1588641722,16,40
1588642921,37,53
1588644121,12,26
1588645321,38,44
1588646521,45,19
1588647722,20,9
1588648921,24,95
1588650122,18,0
1588651321,38,26
1588652522,7,46
1588653721,53,0
1588654921,56,17
1588656121,27,12
1588657321,20,58
1588658522,18,0
1588659721,31,66
1588660921,8,0
1588662122,8,44
1588663321,40,12
1588664521,5,33
1588665121,26,26
1588665721,5,6
1588666921,32,11
1588668121,7,6
1588669321,19,45
1588670522,11,38
1588671122,2,0
1588671721,22,0
1588672921,8,65
1588673521,24,0
1588674121,5,0
