DateTime,AddedIPs,RemovedIPs
1588580521,18,12
1588581122,15,0
1588581722,6,0
1588582921,13,17
1588583521,15,0
1588584122,23,4
1588584721,7,4
1588585321,11,5
1588585921,4,0
1588586521,6,9
1588587122,5,0
1588587721,5,5
1588588321,2,2
1588589521,9,6
1588590122,1,0
1588590721,1,1
1588591321,4,8
1588591921,7,6
1588592521,7,0
1588594321,7,20
1588594921,9,0
1588596121,9,2
1588596722,10,0
1588597322,10,6
1588597921,8,0
1588598522,9,21
1588599121,0,19
1588599721,8,0
1588600921,28,7
1588601521,9,14
1588602121,7,0
1588602721,5,12
1588603922,7,6
1588604521,3,0
1588605121,1,5
1588605722,10,2
1588606321,10,0
1588606921,11,9
1588608121,10,7
1588608721,7,0
1588609322,4,6
1588610521,8,4
1588611121,38,11
1588611721,7,1
1588612922,21,7
1588614121,5,5
1588615321,8,13
1588616522,7,4
1588617722,16,23
1588618321,6,0
1588619522,14,21
1588620122,10,0
1588620721,15,0
1588621321,0,11
1588622522,12,15
1588623722,3,0
1588624321,0,4
1588625521,11,9
1588626121,1,3
1588626722,1,11
1588627321,1,9
1588628521,15,0
1588629122,3,25
1588630921,20,12
1588632121,18,6
1588633322,18,11
1588634522,22,23
1588635722,26,16
1588636321,6,22
1588637521,17,10
1588638121,35,8
1588638721,17,0
1588639921,4,9
1588640521,10,0
1588641721,0,15
1588642321,6,22
1588643522,16,19
1588644121,3,12
1588644721,7,0
1588645921,21,28
1588646521,29,0
1588647121,0,22
1588648921,22,20
1588650122,18,0
1588650721,14,16
1588651321,3,26
1588652521,33,0
1588653721,16,13
1588654322,12,0
1588654921,10,0
1588656121,13,36
1588657321,16,13
1588657921,9,0
1588658522,14,12
1588659721,8,12
1588660921,17,10
1588662122,6,21
1588663321,10,11
1588663921,1,0
1588664521,8,13
1588665121,5,0
1588665721,3,13
1588666921,6,19
1588668121,6,27
1588668721,5,0
1588669321,8,0
1588670522,28,23
1588671122,1,8
1588671721,2,8
1588672321,8,3
1588672921,16,5
1588673521,4,3
1588674121,2,0
