DateTime,AddedIPs,RemovedIPs
1588589530,15,35
1588589732,10,2
1588590453,6,5
1588591173,9,14
1588591449,10,10
1588591893,12,3
1588592613,9,1
1588593333,6,9
1588594052,4,5
1588594772,6,8
1588595286,15,27
1588595492,4,7
1588596213,3,9
1588596933,5,11
1588597212,23,10
1588597653,4,5
1588598169,1,0
1588598413,37,8
1588599144,35,16
1588599813,9,8
1588600533,10,6
1588601056,22,18
1588601492,8,4
1588602213,9,7
1588602975,35,11
1588603652,3,9
1588604373,6,5
1588604906,30,13
1588605092,5,4
1588605812,5,3
1588606532,3,5
1588607055,5,10
1588607252,10,7
1588607973,14,7
1588608693,16,8
1588608968,20,12
1588609414,13,6
1588610133,10,5
1588610894,26,29
1588611572,10,9
1588612293,6,13
1588612804,30,19
1588613059,20,8
1588613733,9,9
1588614453,10,9
1588614727,23,19
1588615173,5,8
1588615893,5,9
1588616656,21,25
1588617333,3,5
1588618053,5,7
1588618615,33,13
1588618773,5,3
1588619493,3,8
1588620212,7,3
1588620486,10,18
1588620934,2,15
1588621653,8,5
1588622424,36,20
1588623093,8,5
1588623813,5,11
1588624334,12,9
1588624533,7,7
1588625253,6,6
1588625972,5,6
1588626255,17,16
1588626693,1,5
1588627413,5,7
1588627687,15,4
1588628177,33,20
1588628852,5,1
1588629573,8,19
1588630099,25,15
1588630292,8,3
1588631012,7,4
1588631734,8,4
1588632008,24,0
1588632453,2,5
1588633173,7,8
1588633940,29,14
1588634613,5,8
1588635333,13,2
1588635848,11,9
1588636053,6,3
1588636773,4,3
1588637493,7,7
1588637765,15,12
1588638212,11,1
1588638933,11,12
1588639695,24,25
1588640373,5,7
1588641093,3,17
1588641605,17,13
1588641857,12,12
1588642329,31,2
1588642533,5,11
1588643252,6,7
1588643526,42,14
1588643973,14,14
1588644692,6,18
1588645455,30,30
1588646133,12,11
1588646852,3,3
1588647372,22,22
1588647573,5,12
1588648292,8,6
1588649013,7,13
1588649285,15,12
1588649732,7,11
1588650453,13,6
1588651173,10,11
1588651694,15,4
1588651892,7,10
1588652613,4,7
1588653132,15,29
1588653333,12,9
1588654053,2,10
1588654773,2,10
1588655053,12,27
1588655494,12,10
1588656213,10,4
1588656982,49,23
1588657653,9,9
1588658372,8,2
1588658895,11,16
1588659092,8,6
1588659812,1,10
1588660532,3,18
1588660816,12,0
1588661252,3,5
1588661972,8279,631
1588662759,17,31
1588663412,4,13
1588664013,6,6
1588664664,40,30
1588665333,14,5
1588666053,12,7
1588666565,13,16
1588666773,4,8
1588667493,12,10
1588668213,11,12
1588668487,21,7
1588668933,7,10
1588669653,13,8
1588670413,28,19
1588671093,6,8
1588671612,25,2
1588671812,11,9
1588672327,26,17
1588672532,12,8
1588673252,1,6
1588674213,7,14
