DateTime,AddedIPs,RemovedIPs
1588219159,1,8
1588220727,2,5
1588221256,2,2
1588222378,4,5
1588223701,0,7
1588224860,6,1
1588226395,7,7
1588228458,9,7
1588230400,10,10
1588231519,1,2
1588233528,6,6
1588235123,12,9
1588235660,5,6
1588237113,12,3
1588238724,11,6
1588239257,1,2
1588240543,3,7
1588242321,3,3
1588243622,4,5
1588245917,11,7
1588247198,6,9
1588249252,13,6
1588250059,7,6
1588252045,16,63
1588254621,11,16
1588257601,7,20
1588259094,8,6
1588260858,11,11
1588262585,7,7
1588264460,6,11
1588268056,7,11
1588269817,4,2
1588271661,5,3
1588273107,7,4
1588274393,4,6
1588275758,7,8
1588276965,8,8
1588278320,3,2
1588279819,5,8
1588281637,9,7
1588282909,18,8
1588284259,6,12
1588286061,4,15
1588288191,11,13
1588289662,5,13
1588290851,3,6
1588292719,9,3
1588294111,13,6
1588296862,10,10
1588298695,13,12
1588300463,10,5
1588303066,16,10
1588305020,6,14
1588307628,11,12
1588309428,10,6
1588311257,6,3
1588313198,5,12
1588314314,2,3
1588315820,3,7
1588318463,14,2
1588320054,2,5
1588321521,5,1
1588322058,0,6
1588324042,5,8
1588325661,19,8
1588326754,6,6
1588328198,7,5
1588329257,5,5
1588330745,7,8
1588331958,7,4
1588333146,12,6
1588334901,2,7
1588336883,6,11
1588338050,8,2
1588339311,8,5
1588340558,3,11
1588341849,4,2
1588343660,19,7
1588345813,13,18
1588347262,7,7
1588348976,6,10
1588350864,5,7
1588352550,8,5
1588354457,6,9
1588356445,8,9
1588357800,5,5
1588361118,13,17
1588362621,15,10
1588363776,5,11
1588365400,8,13
1588367415,8,9
1588369410,9,8
1588371002,8,7
1588372664,6,8
1588375480,19,12
1588376663,10,9
1588378245,12,6
1588380755,5,13
1588381889,5,12
1588383262,4,7
1588384485,4,2
1588386859,14,6
1588390460,9,19
1588394061,12,18
1588397658,19,9
1588399942,17,7
1588401258,7,7
1588402913,9,9
1588404857,10,13
1588407174,10,10
1588409423,8,14
1588412060,8,10
1588413656,6,9
1588415120,2,3
1588415662,4,1
1588417251,4,7
1588418663,4,7
1588419259,5,0
1588420939,8,12
1588422858,9,3
1588425474,11,12
1588426456,0,4
1588427808,5,3
1588429397,7,9
1588430056,1,0
1588432697,15,9
1588433661,3,2
1588436055,7,14
1588437524,2,10
1588440326,20,0
1588443193,6,8
1588444684,8,5
1588446288,10,11
1588447543,3,3
1588448059,5,2
1588449232,4,3
1588450492,9,9
1588451660,15,5
1588454298,12,22
1588455263,8,10
1588457724,16,14
1588458860,5,4
1588460354,16,2
1588461624,5,6
1588462459,3,2
1588464956,8,10
1588466058,5,5
1588469661,13,20
1588472208,6,12
1588473995,7,5
1588476324,8,5
1588477824,4,7
1588479441,2,8
1588481420,10,8
1588486065,19,16
1588487659,9,9
1588488909,5,4
1588490719,9,8
1588492217,9,7
1588493874,10,7
1588494858,3,6
1588496106,10,8
1588497920,6,7
1588499420,4,4
1588501098,4,4
1588504357,13,8
1588505507,10,2
1588507638,9,8
1588509257,4,10
1588510892,4,4
1588512318,4,7
1588513819,0,5
1588515548,2,3
1588516458,2,0
1588518127,5,2
1588520063,2,2
1588521287,0,7
1588522743,2,3
1588523662,1,3
1588525254,2,5
1588526420,1,3
1588527259,2,3
1588529929,10,5
1588531621,14,4
1588532746,2,5
1588534459,2,9
1588537200,16,16
1588538548,11,6
1588541659,24,12
1588544270,14,24
1588545861,16,14
1588548217,9,12
1588549820,7,8
1588551401,9,7
1588552460,3,3
1588555519,17,13
1588557022,9,8
1588558853,15,11
1588559659,1,0
1588560763,1,4
1588562722,6,7
1588563263,1,4
1588565057,14,6
1588566328,6,5
1588567494,7,10
1588570458,18,21
1588573308,23,14
1588575021,13,10
1588577659,8,10
1588580543,10,13
1588581260,6,6
1588582525,5,6
1588584306,4,9
1588584861,1,3
1588586556,3,8
1588588459,2,13
1588592059,12,12
1588593571,2,3
1588595004,16,3
1588595664,5,1
1588597060,8,5
1588598420,12,8
1588600166,8,10
1588601423,11,5
1588602727,8,7
1588605114,15,12
1588606459,4,7
1588607620,6,9
1588609473,13,6
1588611023,10,7
1588612847,7,3
1588613660,0,1
1588616537,14,23
1588617874,4,9
1588620321,16,13
1588621522,7,17
1588623311,10,18
1588624462,11,7
1588625785,8,8
1588627517,9,8
1588628059,10,7
1588630523,13,12
1588635259,23,24
1588637385,14,18
1588638857,10,8
1588642471,15,15
1588644147,9,10
1588645399,9,3
1588647018,2,12
1588648696,3,5
1588649665,7,9
1588652388,12,10
1588654222,17,8
1588656321,15,11
1588656859,3,4
1588660461,20,16
1588662966,11,12
1588664059,4,5
1588665296,9,8
1588667121,17,9
1588667658,1,4
1588671262,20,17
1588672856,5,13
